PM10,PM2.5,SO2,CO,O3,NO2,PM10_pred,PM2.5_pred,SO2_pred,CO_pred,O3_pred,NO2_pred
13.0,23.0,0.0,12.0,0.0,4.0,14.58083,23.589678,1.2554811,12.019568,2.1469014,3.8806436
13.0,23.0,0.0,12.0,0.0,3.0,14.704471,22.799955,1.7629943,11.934629,1.5727906,3.8738172
13.0,24.0,0.0,12.0,0.0,3.0,14.8978195,22.483051,2.1529832,11.952737,1.1912422,3.8735812
13.0,23.0,0.0,12.0,0.0,3.0,14.23409,23.290571,1.2007139,12.217608,2.0532098,3.83637
13.0,24.0,0.0,12.0,0.0,3.0,14.334865,22.478294,1.6790072,12.130122,1.4937874,3.820432
14.000000000000002,24.0,0.0,12.0,0.0,3.0,14.506938,22.137764,2.0462403,12.146247,1.1160842,3.8156104
13.0,24.0,0.0,12.0,0.0,3.0,14.004919,23.283236,1.1460795,12.306985,2.115467,3.0710878
14.000000000000002,24.0,0.0,12.0,0.0,3.0,14.1734705,22.490759,1.4479756,12.222442,1.5061078,3.0731027
14.000000000000002,25.0,0.0,13.0,0.0,3.0,14.374679,22.132734,1.7357411,12.233346,1.1390722,3.0788374
14.000000000000002,24.0,0.0,12.0,0.0,3.0,14.425447,24.069603,1.1233234,12.18535,1.9418343,2.9165702
14.000000000000002,25.0,0.0,13.0,0.0,3.0,14.851373,23.401993,1.3784451,12.109172,1.3140262,2.9331274
14.000000000000002,25.0,0.0,13.0,0.0,3.0,15.139792,23.119154,1.6340818,12.114314,0.9116012,2.943664
14.000000000000002,25.0,0.0,13.0,0.0,3.0,14.902919,24.572186,0.97359097,12.049465,1.7624713,2.832303
14.000000000000002,25.0,0.0,13.0,0.0,3.0,15.504264,24.003672,1.2055204,11.986093,1.1566671,2.8536634
14.000000000000002,25.0,0.0,13.0,0.0,2.0,15.882307,23.745218,1.4384793,11.978795,0.76891327,2.8674097
14.000000000000002,25.0,0.0,13.0,0.0,3.0,15.663298,25.752293,1.2840227,12.924096,1.9271798,2.8566082
14.000000000000002,25.0,0.0,13.0,0.0,2.0,16.389729,25.447405,1.4612391,12.95405,1.412635,2.8761683
14.000000000000002,25.0,0.0,13.0,0.0,2.0,16.829962,25.369808,1.6843615,13.00469,1.090635,2.8914642
14.000000000000002,25.0,0.0,13.0,0.0,2.0,15.3849945,25.512604,1.1900426,13.164502,1.9175464,2.8184445
14.000000000000002,25.0,0.0,13.0,0.0,2.0,16.032167,25.17443,1.3434192,13.201464,1.4346335,2.828267
14.000000000000002,25.0,0.0,13.0,0.0,2.0,16.415028,25.072931,1.5402403,13.257331,1.1322588,2.8388066
14.000000000000002,25.0,0.0,13.0,0.0,2.0,15.173521,25.430964,1.1113756,13.232011,2.0358236,2.1009212
14.000000000000002,25.0,0.0,13.0,0.0,2.0,15.84,25.23587,1.1596211,13.217123,1.6238674,2.1244893
14.000000000000002,26.0,0.0,13.0,0.0,1.0,16.27893,25.133888,1.2620713,13.220024,1.4682268,2.1554651
14.000000000000002,25.0,0.0,13.0,0.0,2.0,15.122289,25.433426,1.0117096,13.160521,1.7505525,1.9203018
14.000000000000002,26.0,0.0,13.0,0.0,1.0,15.753661,25.21982,1.0853373,13.1190195,1.3433725,1.9494207
14.000000000000002,26.0,0.0,13.0,0.0,1.0,16.17335,25.050497,1.1632203,13.086881,1.2193155,1.9821467
14.000000000000002,26.0,0.0,13.0,0.0,1.0,15.0361595,25.320139,0.84824955,13.066055,1.5300474,1.8263687
14.000000000000002,26.0,0.0,13.0,0.0,1.0,15.643674,25.07892,0.950925,13.011146,1.129608,1.8591303
14.000000000000002,26.0,0.0,13.0,0.0,1.0,16.049255,24.88,1.0391374,12.969224,1.0287665,1.895329
14.000000000000002,26.0,0.0,13.0,0.0,1.0,15.587677,26.206873,1.0145961,13.091553,1.8003824,1.209909
14.000000000000002,26.0,0.0,13.0,0.0,1.0,16.495962,26.31672,1.041297,13.034755,1.5350475,1.2403433
15.0,26.0,0.0,14.000000000000002,0.0,1.0,17.136238,26.263947,1.0752326,12.977748,1.6323078,1.2874742
14.000000000000002,26.0,0.0,13.0,0.0,1.0,15.575715,26.169926,1.050382,13.03031,1.5437526,1.06612
15.0,26.0,0.0,14.000000000000002,0.0,1.0,16.485916,26.30659,1.0694793,12.976998,1.2590637,1.093896
15.0,27.0,0.0,14.000000000000002,0.0,1.0,17.123606,26.247732,1.0922375,12.919864,1.3732607,1.1424944
15.0,26.0,0.0,14.000000000000002,0.0,1.0,15.517649,26.144735,1.0111263,12.993177,1.3917515,1.0045686
15.0,27.0,0.0,14.000000000000002,0.0,1.0,16.44111,26.323454,1.0194633,12.953077,1.1158314,1.0335076
15.0,27.0,0.0,15.0,0.0,1.0,17.089529,26.279036,1.0323154,12.903494,1.257881,1.0851277
15.0,27.0,0.0,14.000000000000002,0.0,1.0,16.416252,27.161089,1.1244845,13.8967495,1.5969039,1.0039995
15.0,27.0,0.0,15.0,0.0,1.0,17.458435,27.47624,1.0534668,13.90787,1.4299068,1.0061419
15.0,28.0,0.0,15.0,0.0,0.0,18.146576,27.51997,1.0212864,13.885875,1.61234,1.0389636
15.0,27.0,0.0,15.0,0.0,1.0,16.703566,27.483932,1.0889469,14.06704,1.5976102,0.96866
15.0,28.0,0.0,15.0,0.0,0.0,17.821768,27.861288,0.97622854,14.091063,1.4674865,0.9620583
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.548096,27.932003,0.9250613,14.0753565,1.6820065,0.9893788
15.0,28.0,0.0,15.0,0.0,0.0,16.85452,27.83399,1.1657451,15.0045185,1.7452953,0.9813332
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.851164,28.17549,0.98681116,15.056159,1.7058223,0.94547457
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.507177,28.269829,0.8898203,15.065,1.956584,0.9561572
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.14057,28.184214,1.3599474,15.164609,2.18189,0.45088428
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.127369,28.679543,1.1497295,15.211183,2.2245543,0.4195711
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.829853,28.827484,1.0230328,15.206003,2.5843492,0.4326802
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.43804,29.65986,1.5565645,15.963322,2.2244644,0.36155862
16.0,29.000000000000004,0.0,16.0,0.0,0.0,19.493914,30.270535,1.3179885,16.02228,2.3061273,0.3231581
16.0,29.000000000000004,0.0,16.0,0.0,0.0,20.233276,30.507751,1.1912723,16.04105,2.6404393,0.32615876
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.159922,29.417704,1.3194648,16.059332,1.9363875,0.22920607
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.991152,29.865822,1.1056064,16.079763,1.9346025,0.2100981
16.0,29.000000000000004,0.0,16.0,0.0,0.0,19.61237,30.032784,0.9983589,16.09332,2.2390456,0.21937202
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.93997,29.230686,1.0958427,16.007315,1.6422948,0.13323484
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.607782,29.543118,0.91668427,15.98982,1.5875844,0.1356428
16.0,29.000000000000004,0.0,16.0,0.0,0.0,19.163164,29.659004,0.8312546,15.994353,1.8819864,0.15570809
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.898424,29.212305,0.9932494,15.9372835,1.4176643,0.07572976
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.509754,29.470133,0.8258008,15.898928,1.3342676,0.09020072
16.0,29.000000000000004,0.0,16.0,0.0,0.0,19.05399,29.571133,0.74780005,15.900256,1.6315013,0.116318956
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.865038,29.22578,0.86210346,15.921526,1.3357002,0.03564933
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.424147,29.425419,0.70852065,15.873853,1.2670705,0.059468105
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.957378,29.502857,0.6389169,15.875256,1.5875261,0.08950715
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849773,29.261303,0.83741486,15.897067,1.2648462,0.020294353
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.37572,29.427929,0.6915002,15.841639,1.1917036,0.04959838
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902374,29.498413,0.6281593,15.841725,1.5129281,0.08174971
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849773,29.261303,0.83741486,15.897067,1.2648462,0.020294353
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.37572,29.427929,0.6915002,15.841639,1.1917036,0.04959838
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902374,29.498413,0.6281593,15.841725,1.5129281,0.08174971
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,29.000000000000004,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,28.0,0.0,16.0,0.0,0.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,29.000000000000004,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,28.0,0.0,16.0,0.0,0.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,28.0,0.0,16.0,0.0,1.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,28.0,0.0,16.0,0.0,0.0,17.849775,29.261303,0.8374146,15.897067,1.2648456,0.020294756
16.0,28.0,0.0,16.0,0.0,1.0,18.375721,29.427937,0.69150037,15.841639,1.1917076,0.04959874
16.0,28.0,0.0,16.0,0.0,1.0,18.902378,29.498413,0.62815857,15.841727,1.5129305,0.08175029
16.0,28.0,0.0,16.0,0.0,1.0,17.342731,28.458506,0.7653291,15.896999,1.1494513,0.00035749376
16.0,28.0,0.0,16.0,0.0,1.0,17.67785,28.494722,0.64811736,15.831847,1.0411583,0.033096984
15.0,28.0,0.0,16.0,0.0,1.0,18.07712,28.487984,0.6048542,15.830165,1.3225693,0.064499035
16.0,28.0,0.0,16.0,0.0,1.0,17.148718,28.040083,0.5862909,15.813604,0.56002784,0.50197405
15.0,28.0,0.0,16.0,0.0,1.0,17.467962,27.939753,0.5276475,15.710744,0.47041762,0.49135983
15.0,27.0,0.0,15.0,0.0,1.0,17.8411,27.853271,0.50162816,15.671152,0.73406833,0.5037792
15.0,28.0,0.0,16.0,0.0,1.0,17.282976,28.332693,0.5145479,15.920849,0.8733357,0.6023823
15.0,27.0,0.0,15.0,0.0,1.0,17.789982,28.338572,0.41338077,15.839723,0.83548796,0.5785888
